seqnames	start	end	width	strand	gene_id
17	6759865	6759881	17	+	ENSG00000132530
17	6760406	6760601	196	+	ENSG00000132530
17	6761886	6762037	152	+	ENSG00000132530
17	6762155	6762240	86	+	ENSG00000132530
17	6770643	6771928	1286	+	ENSG00000132530
17	6773113	6775647	2535	+	ENSG00000132530
17	6787429	6787646	218	+	ENSG00000177294
17	6789710	6789760	51	+	ENSG00000177294
17	6794776	6794850	75	+	ENSG00000177294
17	6795996	6797101	1106	+	ENSG00000177294
17	6789133	6789321	189	-	ENSG00000167858
17	6797993	6800234	2242	-	ENSG00000167858
17	6800747	6800943	197	-	ENSG00000167858
17	6812831	6813053	223	-	ENSG00000167858
17	6815163	6815306	144	-	ENSG00000167858
17	6815834	6815909	76	-	ENSG00000167858
17	7010424	7010736	313	+	ENSG00000108839
17	7013322	7013516	195	+	ENSG00000219200
17	7013666	7013742	77	+	ENSG00000219200
17	7014145	7014532	388	+	ENSG00000219200
17	7016916	7017014	99	+	ENSG00000258315
17	7017261	7017521	261	+	ENSG00000258315
17	7017322	7017520	199	+	ENSG00000161939
17	7027620	7029642	2023	+	ENSG00000161940
17	7029834	7030290	457	+	ENSG00000161940
17	7039963	7040121	159	+	ENSG00000174327
17	7041630	7041678	49	-	ENSG00000174326
17	7074537	7075553	1017	-	ENSG00000132514
17	7101322	7101574	253	-	ENSG00000161944
17	7173431	7173956	526	-	ENSG00000141505
17	7189890	7190814	925	-	ENSG00000132535
17	7191267	7191349	83	-	ENSG00000132535
17	7202718	7202789	72	-	ENSG00000132535
17	7220105	7220197	93	+	ENSG00000072778
17	7220464	7220529	66	+	ENSG00000072778
17	7220604	7220676	73	+	ENSG00000072778
17	7220766	7220830	65	+	ENSG00000072778
17	7220924	7221058	135	+	ENSG00000072778
17	7221538	7221682	145	+	ENSG00000072778
17	7221952	7222081	130	+	ENSG00000072778
17	7222177	7222302	126	+	ENSG00000072778
17	7222667	7222865	199	+	ENSG00000072778
17	7223133	7223237	105	+	ENSG00000072778
17	7223644	7223730	87	+	ENSG00000072778
17	7223813	7223875	63	+	ENSG00000072778
17	7223968	7224069	102	+	ENSG00000072778
17	7224146	7224243	98	+	ENSG00000072778
17	7224321	7224393	73	+	ENSG00000072778
17	7224480	7224552	73	+	ENSG00000072778
17	7224642	7224714	73	+	ENSG00000072778
17	7224809	7224884	76	+	ENSG00000072778
17	7224957	7225273	317	+	ENSG00000072778
17	7225341	7225864	524	-	ENSG00000004975
17	7235028	7235840	813	-	ENSG00000040633
17	7235930	7236087	158	-	ENSG00000040633
17	7240014	7240919	906	-	ENSG00000170296
17	7241271	7241332	62	-	ENSG00000170296
17	7241342	7241439	98	-	ENSG00000170296
17	7240427	7240919	493	-	ENSG00000262526
17	7241342	7241460	119	-	ENSG00000262526
17	7241601	7241675	75	-	ENSG00000262526
17	7243591	7244184	594	-	ENSG00000175826
17	7246254	7246370	117	-	ENSG00000175826
17	7246791	7246862	72	-	ENSG00000175826
17	7247064	7247142	79	-	ENSG00000175826
17	7246829	7246862	34	-	ENSG00000262302
17	7247064	7247182	119	-	ENSG00000262302
17	7247277	7247314	38	-	ENSG00000262302
17	7254887	7254913	27	+	ENSG00000170291
17	7256884	7257038	155	+	ENSG00000170291
17	7258588	7259940	1353	+	ENSG00000170291
17	7259903	7260486	584	-	ENSG00000181885
17	7260654	7260665	12	-	ENSG00000181885
17	7284534	7284672	139	+	ENSG00000181856
17	7284835	7284939	105	+	ENSG00000181856
17	7285088	7285189	102	+	ENSG00000181856
17	7285705	7285908	204	+	ENSG00000181856
17	7285969	7286167	199	+	ENSG00000181856
17	7286426	7288257	1832	+	ENSG00000181856
17	7288252	7288643	392	-	ENSG00000006047
17	7288749	7288787	39	-	ENSG00000006047
17	7311324	7311578	255	-	ENSG00000132522
17	7312660	7312962	303	-	ENSG00000132522
17	7311641	7311651	11	+	ENSG00000132507
17	7311822	7312463	642	+	ENSG00000132507
17	7312661	7312839	179	-	ENSG00000261915
17	7313029	7313124	96	-	ENSG00000261915
17	7313212	7313291	80	-	ENSG00000261915
17	7313380	7313469	90	-	ENSG00000261915
17	7313568	7313721	154	-	ENSG00000261915
17	7313906	7313988	83	-	ENSG00000261915
17	7314080	7314159	80	-	ENSG00000261915
17	7314291	7314403	113	-	ENSG00000261915
17	7314488	7314597	110	-	ENSG00000261915
17	7314959	7315119	161	-	ENSG00000261915
17	7315331	7315538	208	-	ENSG00000261915
17	7315628	7316327	700	-	ENSG00000215041
17	7317205	7317370	166	-	ENSG00000215041
17	7317461	7317573	113	-	ENSG00000215041
17	7317788	7317932	145	-	ENSG00000215041
17	7318065	7318172	108	-	ENSG00000215041
17	7318269	7318356	88	-	ENSG00000215041
17	7318495	7318556	62	-	ENSG00000215041
17	7321730	7321787	58	-	ENSG00000215041
17	7321865	7322010	146	-	ENSG00000215041
17	7322735	7322866	132	-	ENSG00000215041
17	7322948	7323123	176	-	ENSG00000215041
17	7323485	7323563	79	-	ENSG00000215041
17	7323647	7323723	77	-	ENSG00000215041
17	7323814	7324012	199	-	ENSG00000215041
17	7324108	7324266	159	-	ENSG00000215041
17	7324395	7324468	74	-	ENSG00000215041
17	7351396	7351478	83	+	ENSG00000072818
17	7353642	7354944	1303	+	ENSG00000213859
17	7356633	7357219	587	+	ENSG00000182896
17	7383299	7383320	22	+	ENSG00000174292
17	7383425	7383616	192	+	ENSG00000174292
17	7383709	7383718	10	+	ENSG00000174292
17	7384258	7384376	119	+	ENSG00000174292
17	7384484	7384754	271	+	ENSG00000174292
17	7386561	7386622	62	+	ENSG00000174292
17	7389085	7389774	690	+	ENSG00000174292
17	7389727	7390441	715	-	ENSG00000187838
17	7390634	7390795	162	-	ENSG00000187838
17	7392791	7392791	1	-	ENSG00000187838
17	7389734	7390441	708	-	ENSG00000262481
17	7390634	7390795	162	-	ENSG00000262481
17	7392791	7392952	162	-	ENSG00000262481
17	7393144	7393364	221	-	ENSG00000262481
17	7393467	7393509	43	-	ENSG00000262481
17	7393601	7393836	236	-	ENSG00000262481
17	7394104	7394734	631	-	ENSG00000262481
17	7394908	7395081	174	-	ENSG00000262481
17	7402975	7403390	416	-	ENSG00000205544
17	7403627	7403648	22	-	ENSG00000205544
17	7417800	7419860	2061	+	ENSG00000169992
17	7421606	7421632	27	+	ENSG00000181323
17	7426708	7427568	861	+	ENSG00000184560
17	7437507	7437679	173	+	ENSG00000181284
17	7443147	7444937	1791	+	ENSG00000161958
17	7456724	7457707	984	+	ENSG00000170175
17	7459366	7461939	2574	-	ENSG00000174282
17	7483002	7483496	495	+	ENSG00000259224
17	7499522	7499758	237	+	ENSG00000181222
17	7553619	7553825	207	+	ENSG00000239697
17	7556778	7556902	125	+	ENSG00000239697
17	7557099	7557890	792	+	ENSG00000239697
17	7560834	7561608	775	+	ENSG00000161955
17	7560834	7561601	768	+	ENSG00000248871
17	7565761	7565764	4	+	ENSG00000161956
17	7566927	7567004	78	+	ENSG00000161956
17	7570356	7570493	138	+	ENSG00000161956
17	7570681	7570764	84	+	ENSG00000161956
17	7570883	7570933	51	+	ENSG00000161956
17	7571373	7571461	89	+	ENSG00000161956
17	7571484	7571969	486	+	ENSG00000161956
17	7572396	7572864	469	+	ENSG00000277957
17	7574260	7574308	49	+	ENSG00000277957
17	7574546	7574678	133	+	ENSG00000277957
17	7575119	7575258	140	+	ENSG00000277957
17	7576524	7576692	169	+	ENSG00000277957
17	7577056	7577165	110	+	ENSG00000277957
17	7577344	7577487	144	+	ENSG00000277957
17	7577569	7577706	138	+	ENSG00000277957
17	7577827	7577916	90	+	ENSG00000277957
17	7578165	7578244	80	+	ENSG00000277957
17	7578342	7578715	374	+	ENSG00000277957
17	7574551	7574678	128	+	ENSG00000161960
17	7575119	7575658	540	+	ENSG00000161960
17	7576524	7576692	169	+	ENSG00000161960
17	7577056	7577165	110	+	ENSG00000161960
17	7577344	7577487	144	+	ENSG00000161960
17	7577569	7578244	676	+	ENSG00000161960
17	7578342	7579005	664	+	ENSG00000161960
17	7581096	7582113	1018	+	ENSG00000129226
17	7584022	7584256	235	+	ENSG00000129255
17	7585968	7586078	111	+	ENSG00000129255
17	7586083	7586214	132	+	ENSG00000129255
17	7586375	7586488	114	+	ENSG00000129255
17	7586656	7586838	183	+	ENSG00000129255
17	7586899	7587043	145	+	ENSG00000129255
17	7587161	7587271	111	+	ENSG00000129255
17	7587426	7588192	767	+	ENSG00000129255
17	7592473	7592789	317	+	ENSG00000129255
17	7588178	7588377	200	-	ENSG00000129194
17	7588999	7589139	141	-	ENSG00000129194
17	7591230	7591829	600	-	ENSG00000129245
17	7626234	7626614	381	-	ENSG00000141504
17	7626707	7626793	87	-	ENSG00000141504
17	7626943	7627044	102	-	ENSG00000141504
17	7627143	7627226	84	-	ENSG00000141504
17	7627363	7627367	5	-	ENSG00000141504
17	7630347	7630507	161	+	ENSG00000129214
17	7630680	7630869	190	+	ENSG00000129214
17	7631200	7631361	162	+	ENSG00000129214
17	7631589	7631748	160	+	ENSG00000129214
17	7631879	7632015	137	+	ENSG00000129214
17	7632752	7632959	208	+	ENSG00000129214
17	7633204	7633383	180	+	ENSG00000129214
17	7655896	7657768	1873	+	ENSG00000129244
17	7661779	7661938	160	-	ENSG00000141510
17	7665416	7665531	116	-	ENSG00000141510
17	7666086	7666205	120	-	ENSG00000141510
17	7666902	7667175	274	-	ENSG00000141510
17	7668402	7669690	1289	-	ENSG00000141510
17	7670609	7670715	107	-	ENSG00000141510
17	7673207	7673306	100	-	ENSG00000141510
17	7701667	7701789	123	+	ENSG00000141499
17	7702344	7702552	209	+	ENSG00000141499
17	7702743	7702846	104	+	ENSG00000141499
17	7702993	7703127	135	+	ENSG00000141499
17	7703243	7703502	260	+	ENSG00000141499
17	7709577	7711378	1802	+	ENSG00000108947
17	7743612	7743901	290	+	ENSG00000183914
17	7767962	7768061	100	+	ENSG00000183914
17	7768164	7768267	104	+	ENSG00000183914
17	7770252	7770408	157	+	ENSG00000183914
17	7770557	7770933	377	+	ENSG00000183914
17	7771330	7771468	139	+	ENSG00000183914
17	7774759	7774976	218	+	ENSG00000183914
17	7775241	7775342	102	+	ENSG00000183914
17	7776024	7776149	126	+	ENSG00000183914
17	7776779	7776889	111	+	ENSG00000183914
17	7777446	7777634	189	+	ENSG00000183914
17	7778077	7778180	104	+	ENSG00000183914
17	7778280	7778469	190	+	ENSG00000183914
17	7779243	7779423	181	+	ENSG00000183914
17	7780157	7780284	128	+	ENSG00000183914
17	7780630	7780782	153	+	ENSG00000183914
17	7781042	7781167	126	+	ENSG00000183914
17	7786124	7786687	564	+	ENSG00000183914
17	7786897	7787750	854	+	ENSG00000183914
17	7833534	7833744	211	+	ENSG00000183914
17	7853522	7854796	1275	+	ENSG00000132510
17	7855715	7856099	385	+	ENSG00000167874
17	7856685	7856730	46	-	ENSG00000183011
17	7858378	7858479	102	+	ENSG00000182224
17	7858606	7858824	219	+	ENSG00000182224
17	7859382	7862282	2901	+	ENSG00000182224
17	7904177	7904619	443	+	ENSG00000170004
17	7905100	7905165	66	+	ENSG00000170004
17	7905621	7905706	86	+	ENSG00000170004
17	7905856	7905989	134	+	ENSG00000170004
17	7906553	7906697	145	+	ENSG00000170004
17	7906869	7907031	163	+	ENSG00000170004
17	7907126	7907247	122	+	ENSG00000170004
17	7907353	7907488	136	+	ENSG00000170004
17	7907601	7907702	102	+	ENSG00000170004
17	7907891	7908019	129	+	ENSG00000170004
17	7908402	7908510	109	+	ENSG00000170004
17	7908697	7908829	133	+	ENSG00000170004
17	7909143	7909338	196	+	ENSG00000170004
17	7910428	7910591	164	+	ENSG00000170004
17	7910847	7910973	127	+	ENSG00000170004
17	7911464	7912760	1297	+	ENSG00000170004
17	7913324	7915538	2215	-	ENSG00000179859
17	7921859	7923179	1321	-	ENSG00000170049
17	7923456	7923544	89	-	ENSG00000170049
17	7923711	7923831	121	-	ENSG00000170049
17	7923968	7924062	95	-	ENSG00000170049
17	7924145	7924265	121	-	ENSG00000170049
17	7924415	7924498	84	-	ENSG00000170049
17	7924629	7925183	555	-	ENSG00000170049
17	7925310	7925501	192	-	ENSG00000170049
17	7925683	7925726	44	-	ENSG00000170049
17	7925931	7925975	45	-	ENSG00000170049
17	7926059	7926103	45	-	ENSG00000170049
17	7927344	7927423	80	-	ENSG00000170049
17	7927657	7927694	38	-	ENSG00000170049
17	7927783	7928347	565	-	ENSG00000170049
17	7929097	7929129	33	-	ENSG00000170049
17	7925931	7925975	45	-	ENSG00000262730
17	7926059	7926103	45	-	ENSG00000262730
17	7927344	7927423	80	-	ENSG00000262730
17	7927657	7927694	38	-	ENSG00000262730
17	7927783	7927826	44	-	ENSG00000262730
17	7930527	7930605	79	-	ENSG00000262730
17	7930345	7930734	390	-	ENSG00000170043
17	7931011	7931119	109	-	ENSG00000170043
17	7934980	7935145	166	+	ENSG00000170037
17	7936366	7936482	117	+	ENSG00000170037
17	7936701	7936817	117	+	ENSG00000170037
17	7937164	7937262	99	+	ENSG00000170037
17	7939513	7939749	237	+	ENSG00000170037
17	7940096	7940242	147	+	ENSG00000170037
17	7943391	7943524	134	+	ENSG00000170037
17	7944123	7944248	126	+	ENSG00000170037
17	7945728	7945986	259	+	ENSG00000170037
17	7947571	7947722	152	+	ENSG00000170037
17	7947916	7947979	64	+	ENSG00000170037
17	7948157	7948327	171	+	ENSG00000170037
17	7948487	7949578	1092	+	ENSG00000170037
17	8016531	8016554	24	+	ENSG00000132518
17	8020128	8020339	212	+	ENSG00000132518
17	8048566	8049134	569	+	ENSG00000179593
17	8072636	8072770	135	-	ENSG00000179477
17	8095900	8096626	727	-	ENSG00000179148
17	8120590	8121570	981	-	ENSG00000179111
17	8140472	8141340	869	-	ENSG00000179094
17	8141805	8141955	151	-	ENSG00000179094
17	8142269	8142458	190	-	ENSG00000179094
17	8142649	8142821	173	-	ENSG00000179094
17	8144055	8144993	939	-	ENSG00000179094
17	8146372	8146502	131	-	ENSG00000179094
17	8146594	8146675	82	-	ENSG00000179094
17	8159149	8161464	2316	-	ENSG00000220205
17	8173237	8175688	2452	-	ENSG00000179029
17	8188333	8189066	734	-	ENSG00000196544
17	8204733	8204870	138	-	ENSG00000178999
17	8204902	8205044	143	-	ENSG00000178999
17	8205216	8205390	175	-	ENSG00000178999
17	8206491	8206523	33	-	ENSG00000178999
17	8224821	8228319	3499	-	ENSG00000178971
17	8228503	8228629	127	-	ENSG00000178971
17	8228727	8228892	166	-	ENSG00000178971
17	8229142	8229206	65	-	ENSG00000178971
17	8229302	8229446	145	-	ENSG00000178971
17	8229891	8229968	78	-	ENSG00000178971
17	8230294	8230468	175	-	ENSG00000178971
17	8230563	8230651	89	-	ENSG00000178971
17	8231276	8231469	194	-	ENSG00000178971
17	8231726	8231815	90	-	ENSG00000178971
17	8231903	8232227	325	-	ENSG00000178971
17	8232361	8232475	115	-	ENSG00000178971
17	8232906	8233032	127	-	ENSG00000178971
17	8233363	8233456	94	-	ENSG00000178971
17	8234455	8234655	201	-	ENSG00000178971
17	8234749	8234926	178	-	ENSG00000178971
17	8235053	8235104	52	-	ENSG00000178971
17	8255817	8255910	94	+	ENSG00000178921
17	8256267	8256648	382	+	ENSG00000178921
17	8256835	8256963	129	+	ENSG00000178921
17	8257807	8257938	132	+	ENSG00000178921
17	8258071	8258199	129	+	ENSG00000178921
17	8262920	8262993	74	+	ENSG00000178921
17	8263109	8263265	157	+	ENSG00000178921
17	8263575	8263636	62	+	ENSG00000178921
17	8263775	8263936	162	+	ENSG00000178921
17	8264212	8264337	126	+	ENSG00000178921
17	8264470	8264601	132	+	ENSG00000178921
17	8264895	8265125	231	+	ENSG00000178921
17	8265288	8265468	181	+	ENSG00000178921
17	8265556	8265639	84	+	ENSG00000178921
17	8265862	8266017	156	+	ENSG00000178921
17	8266234	8266353	120	+	ENSG00000178921
17	8266524	8266898	375	+	ENSG00000178921
17	8267028	8267235	208	+	ENSG00000178921
17	8267372	8267463	92	+	ENSG00000178921
17	8267551	8267665	115	+	ENSG00000178921
17	8268533	8268856	324	+	ENSG00000178921
17	8268954	8270491	1538	+	ENSG00000178921
17	8287763	8289643	1881	-	ENSG00000125434
17	8289854	8289913	60	-	ENSG00000125434
17	8290059	8290504	446	-	ENSG00000125434
17	8289562	8290092	531	+	ENSG00000108961
17	8313563	8313657	95	+	ENSG00000198844
17	8313746	8314042	297	+	ENSG00000198844
17	8320994	8322516	1523	+	ENSG00000198844
17	8344923	8345042	120	+	ENSG00000184650
17	8345343	8345477	135	+	ENSG00000184650
17	8345668	8346048	381	+	ENSG00000184650
17	8368637	8369133	497	-	ENSG00000184619
17	8368638	8370386	1749	-	ENSG00000263809
17	8371309	8372081	773	-	ENSG00000263809
17	8375900	8376089	190	-	ENSG00000263809
17	8377516	8377692	177	-	ENSG00000161970
17	8379145	8379771	627	-	ENSG00000161970
17	8379796	8379936	141	-	ENSG00000161970
17	8380587	8380679	93	-	ENSG00000161970
17	8390704	8392798	2095	-	ENSG00000189051
17	8445737	8445864	128	+	ENSG00000166579
17	8446754	8446884	131	+	ENSG00000166579
17	8461225	8461384	160	+	ENSG00000166579
17	8466938	8468160	1223	+	ENSG00000166579
17	8474205	8475803	1599	-	ENSG00000133026
17	8729934	8730129	196	-	ENSG00000161973
17	8753106	8753197	92	-	ENSG00000183318
17	8753321	8753489	169	-	ENSG00000183318
17	8755385	8755515	131	-	ENSG00000183318
17	8755520	8755605	86	-	ENSG00000183318
17	8756378	8756436	59	-	ENSG00000183318
17	8757262	8757480	219	-	ENSG00000183318
17	8797162	8797359	198	-	ENSG00000185156
17	8802723	8803429	707	-	ENSG00000276231
17	8803662	8803802	141	-	ENSG00000276231
17	8804041	8804153	113	-	ENSG00000276231
17	8819083	8819198	116	-	ENSG00000276231
17	8821846	8821936	91	-	ENSG00000276231
17	8822587	8822657	71	-	ENSG00000276231
17	8822996	8823086	91	-	ENSG00000276231
17	8823387	8823497	111	-	ENSG00000276231
17	8827172	8827294	123	-	ENSG00000276231
17	8828112	8828190	79	-	ENSG00000276231
17	8828567	8828990	424	-	ENSG00000276231
17	8829706	8829792	87	-	ENSG00000276231
17	8832889	8833045	157	-	ENSG00000276231
17	8835273	8835456	184	-	ENSG00000276231
17	8836547	8836716	170	-	ENSG00000276231
17	8836791	8836923	133	-	ENSG00000276231
17	8837803	8837871	69	-	ENSG00000276231
17	8838296	8838449	154	-	ENSG00000276231
17	8878911	8880900	1990	-	ENSG00000141506
17	8880905	8881017	113	-	ENSG00000141506
17	8881630	8881712	83	-	ENSG00000141506
17	8881788	8881881	94	-	ENSG00000141506
17	8884707	8884783	77	-	ENSG00000141506
17	8886229	8886322	94	-	ENSG00000141506
17	8886477	8886605	129	-	ENSG00000141506
17	8887096	8887221	126	-	ENSG00000141506
17	8887521	8887683	163	-	ENSG00000141506
17	8888171	8888891	721	-	ENSG00000141506
17	8889139	8889222	84	-	ENSG00000141506
17	9183439	9183676	238	+	ENSG00000065320
17	9239969	9244000	4032	+	ENSG00000065320
17	9250471	9250645	175	-	ENSG00000170310
17	9378552	9378653	102	-	ENSG00000170310
17	9491829	9491921	93	-	ENSG00000170310
17	9505038	9505144	107	-	ENSG00000170310
17	9584241	9584371	131	+	ENSG00000166596
17	9585773	9585972	200	+	ENSG00000166596
17	9586698	9586834	137	+	ENSG00000166596
17	9594193	9594486	294	+	ENSG00000166596
17	9597512	9597621	110	+	ENSG00000166596
17	9598234	9598333	100	+	ENSG00000166596
17	9600067	9600183	117	+	ENSG00000166596
17	9608119	9608219	101	+	ENSG00000166596
17	9610291	9610342	52	+	ENSG00000166596
17	9612309	9612479	171	+	ENSG00000166596
17	9628672	9628820	149	+	ENSG00000166596
17	9632888	9633033	146	+	ENSG00000166596
17	9635405	9635556	152	+	ENSG00000166596
17	9638609	9638711	103	+	ENSG00000166596
17	9641724	9641835	112	+	ENSG00000166596
17	9643023	9643459	437	+	ENSG00000166596
17	9728991	9729691	701	+	ENSG00000154914
17	9771434	9771487	54	-	ENSG00000184544
17	9834543	9834783	241	+	ENSG00000065325
17	9836371	9836475	105	+	ENSG00000065325
17	9842495	9842616	122	+	ENSG00000065325
17	9854495	9854601	107	+	ENSG00000065325
17	9857423	9857576	154	+	ENSG00000065325
17	9859942	9860101	160	+	ENSG00000065325
17	9861139	9861199	61	+	ENSG00000065325
17	9862021	9862090	70	+	ENSG00000065325
17	9865834	9866977	1144	+	ENSG00000065325
17	9889706	9892102	2397	+	ENSG00000065325
17	9896320	9898094	1775	-	ENSG00000109047
17	9910609	9917227	6619	-	ENSG00000007237
17	10300865	10300950	86	-	ENSG00000006788
17	10390322	10390453	132	-	ENSG00000133020
17	10443290	10443374	85	-	ENSG00000264424
17	10492307	10492415	109	-	ENSG00000109061
17	10521148	10521279	132	-	ENSG00000125414
17	10628527	10628652	126	-	ENSG00000109063
17	10672474	10681118	8645	-	ENSG00000133028
17	10692783	10692961	179	-	ENSG00000133028
17	10695741	10695831	91	-	ENSG00000133028
17	10699015	10699191	177	-	ENSG00000187824
17	10713295	10715452	2158	-	ENSG00000187824
17	10705545	10705615	71	+	ENSG00000170222
17	10706438	10706554	117	+	ENSG00000170222
17	10710834	10711233	400	+	ENSG00000170222
17	10794913	10795948	1036	-	ENSG00000263429
17	10803606	10803723	118	-	ENSG00000263429
17	10822475	10825231	2757	-	ENSG00000233670
17	11379536	11380461	926	+	ENSG00000188803
17	11558305	11564063	5759	+	ENSG00000188803
17	11611837	11612836	1000	+	ENSG00000007174
17	11969528	11969748	221	+	ENSG00000007174
17	11977439	11977956	518	-	ENSG00000154957
17	12081367	12081530	164	+	ENSG00000065559
17	12095575	12095694	120	+	ENSG00000065559
17	12107790	12107909	120	+	ENSG00000065559
17	12110375	12110426	52	+	ENSG00000065559
17	12113233	12113360	128	+	ENSG00000065559
17	12125294	12125371	78	+	ENSG00000065559
17	12129139	12129287	149	+	ENSG00000065559
17	12139839	12139884	46	+	ENSG00000065559
17	12141147	12143830	2684	+	ENSG00000065559
17	12710500	12710538	39	+	ENSG00000141052
17	12715519	12715574	56	+	ENSG00000141052
17	12717346	12717390	45	+	ENSG00000141052
17	12763645	12768949	5305	+	ENSG00000141052
17	12943592	12943669	78	+	ENSG00000006740
17	12944069	12944196	128	+	ENSG00000006740
17	12949140	12949251	112	+	ENSG00000006740
17	12949649	12949730	82	+	ENSG00000006740
17	12952501	12952581	81	+	ENSG00000006740
17	12955867	12955980	114	+	ENSG00000006740
17	12956655	12956746	92	+	ENSG00000006740
17	12958717	12959043	327	+	ENSG00000006740
