length_3utr	gene_id
2535	ENSG00000152558
5916	ENSG00000152578
3458	ENSG00000152580
7194	ENSG00000152582
440	ENSG00000152583
342	ENSG00000152591
1041	ENSG00000152592
580	ENSG00000152595
3439	ENSG00000152601
268	ENSG00000152611
2552	ENSG00000152620
3330	ENSG00000152642
1731	ENSG00000152661
1256	ENSG00000152669
1786	ENSG00000152670
628	ENSG00000152672
4922	ENSG00000152683
2206	ENSG00000152684
2144	ENSG00000152689
6086	ENSG00000152700
84	ENSG00000152705
7474	ENSG00000152749
1772	ENSG00000152760
5526	ENSG00000152763
809	ENSG00000152766
18749	ENSG00000152767
2353	ENSG00000152778
2765	ENSG00000152779
4909	ENSG00000152782
797	ENSG00000152784
3995	ENSG00000152785
3896	ENSG00000152795
878	ENSG00000152804
2037	ENSG00000152818
3751	ENSG00000152822
5312	ENSG00000152894
1760	ENSG00000152904
555	ENSG00000152910
6343	ENSG00000152926
8043	ENSG00000152932
1066	ENSG00000152936
2676	ENSG00000152939
1034	ENSG00000152942
1645	ENSG00000152944
1528	ENSG00000152952
3114	ENSG00000152953
1931	ENSG00000152954
474	ENSG00000152969
3168	ENSG00000152977
1899	ENSG00000152990
185	ENSG00000153002
6240	ENSG00000153006
4604	ENSG00000153012
1198	ENSG00000153015
6673	ENSG00000153029
9755	ENSG00000153037
655	ENSG00000153044
1495	ENSG00000153046
2478	ENSG00000153048
82	ENSG00000153060
813	ENSG00000153064
656	ENSG00000153066
2125	ENSG00000153071
174	ENSG00000153086
2861	ENSG00000153093
5188	ENSG00000153094
3163	ENSG00000153107
2598	ENSG00000153113
4622	ENSG00000153130
769	ENSG00000153132
2559	ENSG00000153140
4302	ENSG00000153147
2087	ENSG00000153157
1079	ENSG00000153162
418	ENSG00000153165
2861	ENSG00000153179
11474	ENSG00000153187
2067	ENSG00000153201
1820	ENSG00000153207
3170	ENSG00000153208
3299	ENSG00000153214
1867	ENSG00000153233
1620	ENSG00000153234
2941	ENSG00000153237
10750	ENSG00000153246
2621	ENSG00000153250
6599	ENSG00000153253
402	ENSG00000153266
3259	ENSG00000153283
1739	ENSG00000153291
3473	ENSG00000153292
816	ENSG00000153294
5917	ENSG00000153303
2645	ENSG00000153310
5999	ENSG00000153317
3709	ENSG00000153339
1362	ENSG00000153347
3437	ENSG00000153391
4304	ENSG00000153395
7743	ENSG00000153404
1045	ENSG00000153406
1100	ENSG00000153443
461	ENSG00000153446
418	ENSG00000153485
3407	ENSG00000153487
553	ENSG00000153495
140	ENSG00000153498
4650	ENSG00000153531
1996	ENSG00000153551
3910	ENSG00000153558
2085	ENSG00000153560
4630	ENSG00000153561
1310	ENSG00000153563
857	ENSG00000153574
2955	ENSG00000153684
3901	ENSG00000153707
371	ENSG00000153714
18850	ENSG00000153721
1599	ENSG00000153767
723	ENSG00000153774
72	ENSG00000153779
2162	ENSG00000153786
827	ENSG00000153789
1275	ENSG00000153790
1461	ENSG00000153802
2597	ENSG00000153814
4776	ENSG00000153815
1767	ENSG00000153820
2264	ENSG00000153822
1889	ENSG00000153823
3808	ENSG00000153827
2225	ENSG00000153832
2994	ENSG00000153879
4109	ENSG00000153885
4098	ENSG00000153896
1737	ENSG00000153898
1799	ENSG00000153902
2971	ENSG00000153904
8208	ENSG00000153914
3077	ENSG00000153922
489	ENSG00000153930
8438	ENSG00000153933
5808	ENSG00000153936
6432	ENSG00000153944
4190	ENSG00000153956
352	ENSG00000153975
508	ENSG00000153976
1707	ENSG00000153982
3625	ENSG00000153989
4257	ENSG00000153993
4652	ENSG00000154001
79	ENSG00000154007
1696	ENSG00000154016
2164	ENSG00000154025
1433	ENSG00000154027
1339	ENSG00000154040
2688	ENSG00000154059
2905	ENSG00000154065
845	ENSG00000154079
10847	ENSG00000154080
2394	ENSG00000154096
950	ENSG00000154099
1040	ENSG00000154102
4518	ENSG00000154114
1496	ENSG00000154118
7738	ENSG00000154122
7235	ENSG00000154124
4587	ENSG00000154127
1200	ENSG00000154133
216	ENSG00000154134
421	ENSG00000154143
3811	ENSG00000154144
833	ENSG00000154146
1703	ENSG00000154153
1064	ENSG00000154162
34	ENSG00000154165
2133	ENSG00000154174
2341	ENSG00000154175
2373	ENSG00000154188
4684	ENSG00000154217
2926	ENSG00000154222
2318	ENSG00000154227
9563	ENSG00000154229
13863	ENSG00000154237
1165	ENSG00000154240
42	ENSG00000154252
1997	ENSG00000154258
1035	ENSG00000154262
5963	ENSG00000154263
6439	ENSG00000154265
1993	ENSG00000154269
1412	ENSG00000154274
843	ENSG00000154277
2676	ENSG00000154305
23	ENSG00000154309
2812	ENSG00000154310
2910	ENSG00000154319
1360	ENSG00000154328
1794	ENSG00000154330
1795	ENSG00000154342
2156	ENSG00000154358
2364	ENSG00000154359
2532	ENSG00000154370
11020	ENSG00000154380
1521	ENSG00000154415
4230	ENSG00000154429
1243	ENSG00000154438
3009	ENSG00000154447
122	ENSG00000154451
6632	ENSG00000154473
6447	ENSG00000154478
416	ENSG00000154479
209	ENSG00000154485
1231	ENSG00000154493
1506	ENSG00000154511
2030	ENSG00000154518
6512	ENSG00000154529
220	ENSG00000154545
3142	ENSG00000154548
3342	ENSG00000154553
2183	ENSG00000154556
3898	ENSG00000154582
33	ENSG00000154589
1570	ENSG00000154611
765	ENSG00000154620
4871	ENSG00000154639
440	ENSG00000154640
4613	ENSG00000154642
1335	ENSG00000154645
853	ENSG00000154646
5372	ENSG00000154654
4242	ENSG00000154655
8947	ENSG00000154678
3491	ENSG00000154710
95	ENSG00000154719
3339	ENSG00000154721
246	ENSG00000154723
3228	ENSG00000154727
1832	ENSG00000154734
6141	ENSG00000154736
2773	ENSG00000154743
7162	ENSG00000154760
2686	ENSG00000154764
3070	ENSG00000154767
1465	ENSG00000154781
1398	ENSG00000154783
1651	ENSG00000154803
2786	ENSG00000154813
4799	ENSG00000154814
984	ENSG00000154822
342	ENSG00000154832
1926	ENSG00000154839
4105	ENSG00000154845
4550	ENSG00000154856
8661	ENSG00000154864
2354	ENSG00000154889
701	ENSG00000154914
4549	ENSG00000154917
857	ENSG00000154920
1627	ENSG00000154928
2436	ENSG00000154930
2807	ENSG00000154945
518	ENSG00000154957
2539	ENSG00000154975
2242	ENSG00000154978
2369	ENSG00000154997
5638	ENSG00000155008
2152	ENSG00000155011
3034	ENSG00000155016
1904	ENSG00000155026
2617	ENSG00000155034
999	ENSG00000155052
4081	ENSG00000155066
3158	ENSG00000155085
133	ENSG00000155087
1353	ENSG00000155090
1658	ENSG00000155093
2210	ENSG00000155096
4304	ENSG00000155097
2562	ENSG00000155099
2922	ENSG00000155100
4794	ENSG00000155111
100	ENSG00000155115
9087	ENSG00000155158
3290	ENSG00000155189
3295	ENSG00000155229
155	ENSG00000155249
2692	ENSG00000155252
2546	ENSG00000155254
1607	ENSG00000155256
5878	ENSG00000155265
2291	ENSG00000155269
706	ENSG00000155275
327	ENSG00000155287
2502	ENSG00000155304
684	ENSG00000155307
1594	ENSG00000155313
2493	ENSG00000155324
1914	ENSG00000155329
6505	ENSG00000155330
239	ENSG00000155363
889	ENSG00000155366
1236	ENSG00000155367
242	ENSG00000155368
2044	ENSG00000155380
1326	ENSG00000155393
397	ENSG00000155428
779	ENSG00000155438
1925	ENSG00000155463
887	ENSG00000155465
555	ENSG00000155495
4744	ENSG00000155506
1980	ENSG00000155508
2644	ENSG00000155511
616	ENSG00000155530
1054	ENSG00000155542
4905	ENSG00000155545
1496	ENSG00000155561
6031	ENSG00000155592
4396	ENSG00000155621
89	ENSG00000155622
2265	ENSG00000155629
2817	ENSG00000155636
2688	ENSG00000155657
1099	ENSG00000155659
732	ENSG00000155660
1100	ENSG00000155666
974	ENSG00000155714
2483	ENSG00000155719
1148	ENSG00000155729
9066	ENSG00000155744
493	ENSG00000155749
1397	ENSG00000155754
5108	ENSG00000155755
2073	ENSG00000155760
1687	ENSG00000155761
1209	ENSG00000155792
1035	ENSG00000155816
922	ENSG00000155827
1159	ENSG00000155833
9025	ENSG00000155846
1757	ENSG00000155849
5835	ENSG00000155850
5445	ENSG00000155858
1318	ENSG00000155868
1394	ENSG00000155875
382	ENSG00000155876
8701	ENSG00000155886
176	ENSG00000155890
8650	ENSG00000155893
89	ENSG00000155897
3342	ENSG00000155903
1530	ENSG00000155906
544	ENSG00000155918
1986	ENSG00000155926
3307	ENSG00000155957
975	ENSG00000155959
2562	ENSG00000155961
1692	ENSG00000155962
9446	ENSG00000155966
2495	ENSG00000155970
2127	ENSG00000155974
4374	ENSG00000155975
2451	ENSG00000155980
342	ENSG00000156006
606	ENSG00000156009
9952	ENSG00000156011
3115	ENSG00000156017
3111	ENSG00000156026
5474	ENSG00000156030
216	ENSG00000156042
900	ENSG00000156049
2678	ENSG00000156050
5236	ENSG00000156052
723	ENSG00000156076
726	ENSG00000156096
2904	ENSG00000156097
9452	ENSG00000156103
858	ENSG00000156110
19676	ENSG00000156113
344	ENSG00000156127
2263	ENSG00000156136
2167	ENSG00000156140
739	ENSG00000156150
5269	ENSG00000156162
2598	ENSG00000156170
1262	ENSG00000156171
2698	ENSG00000156172
3470	ENSG00000156194
642	ENSG00000156206
2036	ENSG00000156218
283	ENSG00000156219
1198	ENSG00000156222
2572	ENSG00000156232
795	ENSG00000156234
4194	ENSG00000156239
2033	ENSG00000156253
301	ENSG00000156256
368	ENSG00000156261
997	ENSG00000156265
1838	ENSG00000156269
3563	ENSG00000156273
379	ENSG00000156282
1242	ENSG00000156284
1941	ENSG00000156298
1952	ENSG00000156299
366	ENSG00000156304
3557	ENSG00000156313
1138	ENSG00000156345
1109	ENSG00000156374
5176	ENSG00000156381
681	ENSG00000156384
1861	ENSG00000156395
6294	ENSG00000156398
1676	ENSG00000156411
878	ENSG00000156413
1244	ENSG00000156414
818	ENSG00000156427
4216	ENSG00000156453
3947	ENSG00000156463
2325	ENSG00000156466
5680	ENSG00000156467
323	ENSG00000156469
4354	ENSG00000156471
10296	ENSG00000156475
373	ENSG00000156482
3435	ENSG00000156486
6010	ENSG00000156500
63	ENSG00000156502
2573	ENSG00000156504
2166	ENSG00000156508
2502	ENSG00000156509
802	ENSG00000156510
3391	ENSG00000156515
2130	ENSG00000156521
6548	ENSG00000156531
4683	ENSG00000156535
357	ENSG00000156564
621	ENSG00000156574
81	ENSG00000156575
702	ENSG00000156587
1156	ENSG00000156599
908	ENSG00000156603
2273	ENSG00000156639
1077	ENSG00000156642
1576	ENSG00000156650
5869	ENSG00000156671
4277	ENSG00000156675
5987	ENSG00000156687
364	ENSG00000156689
153	ENSG00000156697
2101	ENSG00000156709
5654	ENSG00000156711
3059	ENSG00000156735
2292	ENSG00000156738
4792	ENSG00000156787
1424	ENSG00000156795
5269	ENSG00000156802
5484	ENSG00000156804
1143	ENSG00000156831
1706	ENSG00000156853
129	ENSG00000156858
2263	ENSG00000156860
396	ENSG00000156869
4683	ENSG00000156873
1168	ENSG00000156875
1765	ENSG00000156876
43	ENSG00000156885
377	ENSG00000156886
397	ENSG00000156920
1935	ENSG00000156925
2186	ENSG00000156928
3610	ENSG00000156931
5772	ENSG00000156958
3850	ENSG00000156959
2239	ENSG00000156966
5520	ENSG00000156968
1099	ENSG00000156970
592	ENSG00000156973
1537	ENSG00000156976
669	ENSG00000156983
1743	ENSG00000156990
159	ENSG00000157005
2138	ENSG00000157014
200	ENSG00000157017
330	ENSG00000157020
3145	ENSG00000157036
894	ENSG00000157045
118	ENSG00000157060
4404	ENSG00000157064
465	ENSG00000157077
5222	ENSG00000157087
187	ENSG00000157093
4343	ENSG00000157103
7342	ENSG00000157106
2556	ENSG00000157107
3298	ENSG00000157110
87	ENSG00000157111
551	ENSG00000157119
505	ENSG00000157131
464	ENSG00000157150
3063	ENSG00000157152
5318	ENSG00000157168
2302	ENSG00000157181
2565	ENSG00000157184
1709	ENSG00000157191
6488	ENSG00000157193
525	ENSG00000157211
3391	ENSG00000157212
5066	ENSG00000157214
1787	ENSG00000157216
1262	ENSG00000157219
2543	ENSG00000157224
1722	ENSG00000157227
4502	ENSG00000157240
3271	ENSG00000157259
391	ENSG00000157303
159	ENSG00000157315
736	ENSG00000157322
1371	ENSG00000157326
2748	ENSG00000157330
736	ENSG00000157335
504	ENSG00000157343
3222	ENSG00000157349
5711	ENSG00000157350
1300	ENSG00000157353
495	ENSG00000157368
997	ENSG00000157379
5236	ENSG00000157388
200	ENSG00000157399
2158	ENSG00000157404
11239	ENSG00000157423
3327	ENSG00000157426
5809	ENSG00000157429
3043	ENSG00000157445
2645	ENSG00000157450
1379	ENSG00000157456
2171	ENSG00000157470
5137	ENSG00000157483
3781	ENSG00000157500
1433	ENSG00000157502
1772	ENSG00000157510
1298	ENSG00000157514
2124	ENSG00000157538
14495	ENSG00000157540
17783	ENSG00000157542
6968	ENSG00000157551
3376	ENSG00000157554
2066	ENSG00000157557
3243	ENSG00000157570
1424	ENSG00000157578
1469	ENSG00000157593
4337	ENSG00000157600
456	ENSG00000157601
832	ENSG00000157613
4012	ENSG00000157617
9762	ENSG00000157625
1027	ENSG00000157637
298	ENSG00000157653
4015	ENSG00000157654
6424	ENSG00000157657
10183	ENSG00000157680
3109	ENSG00000157693
1080	ENSG00000157703
3239	ENSG00000157734
11963	ENSG00000157741
13824	ENSG00000157764
1999	ENSG00000157765
2523	ENSG00000157766
368	ENSG00000157778
424	ENSG00000157782
4975	ENSG00000157796
4936	ENSG00000157800
6161	ENSG00000157823
2073	ENSG00000157827
1406	ENSG00000157833
2489	ENSG00000157837
3356	ENSG00000157851
854	ENSG00000157856
1526	ENSG00000157869
2054	ENSG00000157870
1108	ENSG00000157873
1981	ENSG00000157881
161	ENSG00000157884
5131	ENSG00000157890
4515	ENSG00000157895
2621	ENSG00000157911
2457	ENSG00000157916
4322	ENSG00000157927
3354	ENSG00000157933
2879	ENSG00000157954
1894	ENSG00000157978
10101	ENSG00000157985
629	ENSG00000157992
2222	ENSG00000158006
1117	ENSG00000158008
1908	ENSG00000158014
495	ENSG00000158019
569	ENSG00000158022
620	ENSG00000158023
1336	ENSG00000158042
657	ENSG00000158050
2419	ENSG00000158055
971	ENSG00000158062
1912	ENSG00000158079
1312	ENSG00000158089
1370	ENSG00000158092
201	ENSG00000158104
1569	ENSG00000158106
1524	ENSG00000158109
29	ENSG00000158113
2182	ENSG00000158122
1637	ENSG00000158125
896	ENSG00000158156
2374	ENSG00000158158
4131	ENSG00000158161
1033	ENSG00000158163
411	ENSG00000158164
3621	ENSG00000158169
3265	ENSG00000158186
4091	ENSG00000158195
1766	ENSG00000158201
2518	ENSG00000158220
297	ENSG00000158234
924	ENSG00000158246
11144	ENSG00000158258
3305	ENSG00000158270
1892	ENSG00000158286
2152	ENSG00000158290
1992	ENSG00000158292
2740	ENSG00000158296
347	ENSG00000158301
752	ENSG00000158315
9027	ENSG00000158321
5048	ENSG00000158352
466	ENSG00000158373
427	ENSG00000158402
1712	ENSG00000158406
1743	ENSG00000158411
1912	ENSG00000158417
1492	ENSG00000158423
765	ENSG00000158427
130	ENSG00000158428
1073	ENSG00000158435
9437	ENSG00000158445
922	ENSG00000158457
1539	ENSG00000158458
3166	ENSG00000158467
3367	ENSG00000158470
746	ENSG00000158473
579	ENSG00000158477
2228	ENSG00000158480
154	ENSG00000158481
2783	ENSG00000158483
285	ENSG00000158485
43	ENSG00000158486
847	ENSG00000158488
151	ENSG00000158497
298	ENSG00000158516
942	ENSG00000158517
147	ENSG00000158525
937	ENSG00000158526
6112	ENSG00000158528
667	ENSG00000158545
1743	ENSG00000158552
183	ENSG00000158553
2583	ENSG00000158555
1510	ENSG00000158560
442	ENSG00000158571
187	ENSG00000158578
2754	ENSG00000158604
2705	ENSG00000158615
1293	ENSG00000158623
3934	ENSG00000158636
105	ENSG00000158639
4241	ENSG00000158669
518	ENSG00000158683
3534	ENSG00000158691
693	ENSG00000158710
10063	ENSG00000158711
1989	ENSG00000158714
1383	ENSG00000158715
205	ENSG00000158716
1830	ENSG00000158717
1327	ENSG00000158747
194	ENSG00000158748
115	ENSG00000158764
3660	ENSG00000158769
1424	ENSG00000158773
1985	ENSG00000158786
991	ENSG00000158792
1718	ENSG00000158793
1173	ENSG00000158796
3537	ENSG00000158805
282	ENSG00000158806
4645	ENSG00000158813
560	ENSG00000158815
4929	ENSG00000158816
340	ENSG00000158825
820	ENSG00000158828
506	ENSG00000158850
1064	ENSG00000158856
7345	ENSG00000158859
2673	ENSG00000158863
454	ENSG00000158864
2135	ENSG00000158865
474	ENSG00000158869
413	ENSG00000158874
1649	ENSG00000158882
1141	ENSG00000158887
724	ENSG00000158901
2427	ENSG00000158941
1860	ENSG00000158955
1497	ENSG00000158966
3711	ENSG00000158985
4262	ENSG00000158987
10209	ENSG00000159023
818	ENSG00000159055
1490	ENSG00000159063
1732	ENSG00000159069
1781	ENSG00000159079
3046	ENSG00000159082
2707	ENSG00000159086
3472	ENSG00000159110
1819	ENSG00000159111
2075	ENSG00000159128
3383	ENSG00000159131
4005	ENSG00000159140
2708	ENSG00000159147
2100	ENSG00000159164
1053	ENSG00000159166
2855	ENSG00000159167
5954	ENSG00000159173
1183	ENSG00000159176
82	ENSG00000159182
2027	ENSG00000159184
327	ENSG00000159189
539	ENSG00000159197
113	ENSG00000159199
1881	ENSG00000159200
2409	ENSG00000159202
139	ENSG00000159208
1837	ENSG00000159210
1745	ENSG00000159212
2310	ENSG00000159214
5756	ENSG00000159216
6206	ENSG00000159217
153	ENSG00000159224
1613	ENSG00000159228
54	ENSG00000159231
4967	ENSG00000159239
1446	ENSG00000159248
2316	ENSG00000159251
1943	ENSG00000159256
2649	ENSG00000159259
355	ENSG00000159261
2451	ENSG00000159263
3358	ENSG00000159267
1053	ENSG00000159289
7866	ENSG00000159307
2006	ENSG00000159314
2559	ENSG00000159322
581	ENSG00000159335
1032	ENSG00000159337
678	ENSG00000159339
1093	ENSG00000159346
658	ENSG00000159348
549	ENSG00000159352
263	ENSG00000159363
1214	ENSG00000159374
115	ENSG00000159377
455	ENSG00000159387
2164	ENSG00000159388
1602	ENSG00000159398
2418	ENSG00000159399
678	ENSG00000159403
1055	ENSG00000159409
1415	ENSG00000159423
2598	ENSG00000159433
2066	ENSG00000159445
1068	ENSG00000159450
225	ENSG00000159455
5246	ENSG00000159459
1457	ENSG00000159461
1125	ENSG00000159479
175	ENSG00000159495
863	ENSG00000159496
307	ENSG00000159516
94	ENSG00000159527
870	ENSG00000159556
1500	ENSG00000159579
1715	ENSG00000159588
952	ENSG00000159592
1636	ENSG00000159593
538	ENSG00000159596
1700	ENSG00000159618
811	ENSG00000159625
5049	ENSG00000159640
145	ENSG00000159648
1064	ENSG00000159650
3715	ENSG00000159658
540	ENSG00000159674
957	ENSG00000159685
4624	ENSG00000159692
2994	ENSG00000159708
365	ENSG00000159713
247	ENSG00000159714
1590	ENSG00000159720
65	ENSG00000159723
2475	ENSG00000159733
1201	ENSG00000159753
1034	ENSG00000159761
104	ENSG00000159763
4184	ENSG00000159784
2149	ENSG00000159788
2313	ENSG00000159792
531	ENSG00000159840
3314	ENSG00000159842
1662	ENSG00000159871
3666	ENSG00000159873
3914	ENSG00000159882
1009	ENSG00000159884
251	ENSG00000159885
514	ENSG00000159899
353	ENSG00000159905
3237	ENSG00000159915
1960	ENSG00000159917
2924	ENSG00000159921
3344	ENSG00000159958
2537	ENSG00000159961
4389	ENSG00000160007
877	ENSG00000160013
1640	ENSG00000160014
5731	ENSG00000160049
1551	ENSG00000160050
605	ENSG00000160051
2608	ENSG00000160055
4351	ENSG00000160058
5642	ENSG00000160062
385	ENSG00000160072
4080	ENSG00000160075
2473	ENSG00000160087
1673	ENSG00000160094
2187	ENSG00000160097
5057	ENSG00000160111
469	ENSG00000160113
2763	ENSG00000160117
278	ENSG00000160124
4306	ENSG00000160131
10778	ENSG00000160145
643	ENSG00000160161
852	ENSG00000160179
589	ENSG00000160180
176	ENSG00000160181
197	ENSG00000160182
1031	ENSG00000160183
2177	ENSG00000160185
332	ENSG00000160188
1080	ENSG00000160190
216	ENSG00000160191
1011	ENSG00000160193
4283	ENSG00000160194
4783	ENSG00000160199
886	ENSG00000160200
740	ENSG00000160201
525	ENSG00000160202
562	ENSG00000160207
2696	ENSG00000160208
8030	ENSG00000160209
609	ENSG00000160211
2063	ENSG00000160213
2115	ENSG00000160214
4144	ENSG00000160216
6876	ENSG00000160218
2925	ENSG00000160219
5531	ENSG00000160221
7582	ENSG00000160223
492	ENSG00000160224
1254	ENSG00000160226
706	ENSG00000160229
4778	ENSG00000160233
2568	ENSG00000160255
186	ENSG00000160256
1286	ENSG00000160271
535	ENSG00000160282
231	ENSG00000160284
2963	ENSG00000160285
2168	ENSG00000160293
142	ENSG00000160294
1366	ENSG00000160298
442	ENSG00000160299
2581	ENSG00000160305
489	ENSG00000160307
1666	ENSG00000160310
91	ENSG00000160318
2220	ENSG00000160321
3356	ENSG00000160323
2195	ENSG00000160325
926	ENSG00000160326
4065	ENSG00000160336
105	ENSG00000160339
332	ENSG00000160345
190	ENSG00000160349
6547	ENSG00000160352
2061	ENSG00000160360
3271	ENSG00000160392
316	ENSG00000160396
507	ENSG00000160401
1969	ENSG00000160404
1510	ENSG00000160408
1074	ENSG00000160410
3094	ENSG00000160439
1551	ENSG00000160445
312	ENSG00000160446
312	ENSG00000160447
5001	ENSG00000160460
870	ENSG00000160469
2434	ENSG00000160471
41	ENSG00000160472
267	ENSG00000160505
2718	ENSG00000160539
8882	ENSG00000160551
778	ENSG00000160563
1173	ENSG00000160570
7086	ENSG00000160584
3374	ENSG00000160588
939	ENSG00000160593
1688	ENSG00000160602
257	ENSG00000160606
2096	ENSG00000160613
2345	ENSG00000160633
2667	ENSG00000160654
468	ENSG00000160678
3167	ENSG00000160679
3136	ENSG00000160683
1837	ENSG00000160685
1372	ENSG00000160688
1792	ENSG00000160691
355	ENSG00000160695
577	ENSG00000160703
2744	ENSG00000160710
4285	ENSG00000160712
1861	ENSG00000160714
4152	ENSG00000160716
2062	ENSG00000160741
1160	ENSG00000160746
414	ENSG00000160752
796	ENSG00000160753
972	ENSG00000160767
808	ENSG00000160781
1425	ENSG00000160783
2365	ENSG00000160785
1607	ENSG00000160789
2245	ENSG00000160791
695	ENSG00000160796
331	ENSG00000160799
862	ENSG00000160801
1677	ENSG00000160803
372	ENSG00000160808
78	ENSG00000160813
1111	ENSG00000160818
125	ENSG00000160838
2229	ENSG00000160856
1345	ENSG00000160862
935	ENSG00000160867
1173	ENSG00000160868
639	ENSG00000160870
2735	ENSG00000160877
2016	ENSG00000160882
631	ENSG00000160883
3373	ENSG00000160886
1050	ENSG00000160888
1359	ENSG00000160908
1405	ENSG00000160917
1075	ENSG00000160932
1993	ENSG00000160948
375	ENSG00000160949
94	ENSG00000160951
4265	ENSG00000160953
1353	ENSG00000160957
